MAP_PAR_ID,Full Address,total_value,est_annual_tax,rev_per_acre,acres,Landuse Description,unit_count,tax_exempt,is_water
176.0-0009-0011.A,57 WILBUR AVE,825000.0,8885.25,76175.34095411681,0.11664207719597751,101  - One Family,1,False,False
176.0-0009-0013.0,61 WILBUR AVE,1104200.0,11892.234,40237.69851220324,0.29554955774603603,104  - Two Family,1,False,False
176.0-0009-0015.0,50 WILLIAMS ST,843100.0,9080.187,43326.55796353218,0.20957554504197548,101  - One Family,1,False,False
176.0-0009-0017.0,44 WILLIAMS ST,761800.0,8204.586,69810.86922774087,0.11752591094711264,101  - One Family,1,False,False
176.0-0009-0019.0,0LOT WILLIAMS ST,89400.0,0.0,0.0,0.121430259229519,936  - Vacant-TT,1,True,False
176.0-0009-0021.0,2 PERTH RD #2 | 4 PERTH RD #4,1243600.0,13393.572,135400.33562230237,0.09891830724379598,102  - Condo,2,False,False
176.0-0009-0023.0,34 WILLIAMS ST,745000.0,8023.65,134147.7627529384,0.059812029923877706,104  - Two Family,1,False,False
176.0-0009-0024.0,32 WILLIAMS ST #32 | 30 WILLIAMS ST #30,1108900.0,11942.853000000001,104280.9053270527,0.11452578938151749,102  - Condo,2,False,False
176.0-0009-0026.0,28 WILLIAMS ST,820200.0,8833.554,74239.83802488544,0.11898670895589729,101  - One Family,1,False,False
176.0-0009-0028.0,1 PERTH RD,1089400.0,11732.838,69232.8933110406,0.16946912715735019,101  - One Family,1,False,False
176.0-0009-0029.0,5 PERTH RD,1191100.0,12828.147,78289.28399701505,0.16385572003045912,101  - One Family,1,False,False
176.0-0009-0031.A,25 PECK AVE,803100.0,8649.387,62706.39158103506,0.13793469504336658,101  - One Family,1,False,False
176.0-0010-0001.0,10 NICOD ST,890800.0,9593.916,103655.90784809359,0.09255541916684344,101  - One Family,1,False,False
176.0-0010-0002.0,6 NICOD ST,807100.0,8692.467,75633.56737487606,0.11492869240076943,101  - One Family,1,False,False
176.0-0010-0003.0,74 WILLIAMS ST #2 | 72 WILLIAMS ST #1,1298700.0,13986.999,78770.99982547724,0.1775653353517055,102  - Condo,2,False,False
176.0-0010-0005.0,68 WILLIAMS ST,930000.0,10016.1,66372.91768507462,0.1509064291481695,104  - Two Family,1,False,False
176.0-0010-0007.0,64 WILBUR AVE #64A | 64 WILBUR AVE #64,945000.0,10177.65,115545.33779299533,0.08808360591955443,102  - Condo,2,False,False
176.0-0010-0008.A,60 WILBUR AVE,819400.0,8824.938,107529.91509997984,0.08206960818107867,101  - One Family,1,False,False
176.0-0010-0009.A,56 WILBUR AVE,756500.0,8147.505,100761.88867982611,0.08085899447447774,101  - One Family,1,False,False
176.0-0010-0010.A,52 WILBUR AVE,801600.0,8633.232,89694.27338372309,0.09625176362225463,101  - One Family,1,False,False
176.0-0010-0011.A,48 WILBUR AVE,797300.0,8586.921,94687.8017998044,0.09068666540759994,101  - One Family,1,False,False
176.A-0002-0006.A,71 LANCASTER RD #1 | 73 LANCASTER RD #2,712400.0,7672.548,55635.655208109376,0.13790703050589148,102  - Condo,2,False,False
177.0-0001-0001.A,77 AVOLA ST,759000.0,8174.43,43733.0503864089,0.18691652943880635,101  - One Family,1,False,False
177.0-0001-0003.A,73 AVOLA ST,1106700.0,11919.159,69430.79455955574,0.17166963269844318,101  - One Family,1,False,False
177.0-0001-0004.0,36 UDINE ST,854600.0,9204.042,54110.947611237505,0.17009574598705693,101  - One Family,1,False,False
177.0-0001-0005.0,42 UDINE ST,754400.0,8124.888,65593.96267351009,0.1238663997240284,101  - One Family,1,False,False
177.0-0001-0006.0,46 UDINE ST,850900.0,9164.193,45958.77094019184,0.19940030624243116,101  - One Family,1,False,False
177.0-0001-0007.0,50 UDINE ST,1082200.0,11655.294,62099.14600869055,0.18768847478786396,101  - One Family,1,False,False
177.0-0001-0008.0,0LOT UDINE ST,440400.0,0.0,0.0,0.11954938854777349,932  - Vacant-Con,1,True,False
177.0-0002-0001.0,161 SYLVIA ST,850600.0,9160.962,54287.62416061215,0.1687486262595858,101  - One Family,1,False,False
177.0-0002-0002.0,165 SYLVIA ST,943500.0,10161.495,68589.65317537816,0.14814909435418613,101  - One Family,1,False,False
177.0-0002-0003.0,169 SYLVIA ST,975000.0,10500.75,38532.095100215345,0.2725195703137698,101  - One Family,1,False,False
177.0-0002-0005.0,177 SYLVIA ST,1043300.0,11236.341,71402.57849904176,0.1573660396613099,101  - One Family,1,False,False
177.0-0002-0006.0,35 UDINE ST,895200.0,9641.304,63261.23131146329,0.15240462128426738,101  - One Family,1,False,False
177.0-0002-0007.0,39 UDINE ST,823700.0,8871.249,70837.66182288223,0.12523350957264906,101  - One Family,1,False,False
177.0-0002-0008.0,41 UDINE ST,971700.0,10465.209,72668.24664530711,0.1440135063541655,101  - One Family,1,False,False
177.0-0002-0009.0,51 UDINE ST,916200.0,9867.474,38849.664391497856,0.2539912288704216,101  - One Family,1,False,False
177.0-0002-0011.0,55 UDINE ST,830200.0,8941.254,54669.215777148114,0.16355189795382927,101  - One Family,1,False,False
177.0-0002-0012.0,59 UDINE ST,942500.0,10150.725,56260.72930199925,0.18042291889805434,101  - One Family,1,False,False
177.0-0002-0013.B,63 UDINE ST,832600.0,8967.102,54452.59167645076,0.16467723066849038,101  - One Family,1,False,False
177.0-0002-0015.0,127 RUBLEE ST,731200.0,7875.024,103280.59175115534,0.07624882726247457,101  - One Family,1,False,False
177.0-0002-0017.A,123 RUBLEE ST,740000.0,7969.8,74501.89585274423,0.10697445895541513,101  - One Family,1,False,False
177.0-0002-0017.B,119 RUBLEE ST,1099300.0,11839.461,88823.41785202568,0.13329211244408326,101  - One Family,1,False,False
177.0-0002-0019.0,115 RUBLEE ST,1126100.0,12128.097,70954.94222865615,0.17092674053509269,104  - Two Family,1,False,False
177.0-0002-0021.0,109 RUBLEE ST,963100.0,10372.587,65026.49688411189,0.159513236865361,101  - One Family,1,False,False
177.0-0002-0023.0,145 HIBBERT ST,1079000.0,11620.83,83492.07139766951,0.13918483282862196,104  - Two Family,1,False,False
177.0-0002-0026.0,71 PIEDMONT ST,799300.0,8608.461,70951.90350387518,0.12132811911846497,101  - One Family,1,False,False
177.0-0002-0027.0,75 PIEDMONT ST,758800.0,8172.276,86877.75587251065,0.09406638002934217,101  - One Family,1,False,False
177.0-0002-0028.0,79 PIEDMONT ST,716000.0,7711.32,84782.50976710094,0.09095413689902708,101  - One Family,1,False,False
177.0-0002-0029.0,166 SYLVIA ST,1058000.0,11394.66,94905.04430620214,0.12006379727547682,101  - One Family,1,False,False
177.0-0003-0001.0,4 SYLVIA CT,1077400.0,11603.598,30297.802774546602,0.3829848021107413,101  - One Family,1,False,False
177.0-0003-0004.0,127 SYLVIA ST,657800.0,7084.506,91921.73897127285,0.07707106152782893,101  - One Family,1,False,False
177.0-0003-0005.0,129 SYLVIA ST,769600.0,8288.592,96499.33944220927,0.08589273302708776,101  - One Family,1,False,False
177.0-0003-0006.A,124 RUBLEE ST,820800.0,8840.016,52923.605016164605,0.16703351930201973,101  - One Family,1,False,False
177.0-0003-0007.A,128 RUBLEE ST,1785900.0,19234.143,107871.18518829496,0.1783065882369399,101  - One Family,1,False,False
177.0-0003-0008.A,132 RUBLEE ST,2103400.0,22653.618,127018.64969758272,0.17834875472173373,101  - One Family,1,False,False
177.0-0003-0012.0,140 RUBLEE ST,1483200.0,15974.064,80530.75342745856,0.19835979821534025,101  - One Family,1,False,False
177.0-0004-0001.0,113 SYLVIA ST,949600.0,10227.192000000001,131581.04797398485,0.07772541834460871,101  - One Family,1,False,False
177.0-0004-0002.0,0LOT SYLVIA ST,61900.0,666.663,9331.990784273725,0.07143845460321938,132  - Undev. Land,1,False,False
177.0-0004-0003.0,125 SYLVIA ST,726700.0,7826.559,90951.07323492976,0.08605240951674895,101  - One Family,1,False,False
177.0-0004-0004.A,12 DANIELS ST-LEX,903500.0,9730.695,48696.68366201237,0.19982253961147634,101  - One Family,1,False,False
177.0-0004-0005.0,10 DANIELS ST-LEX,810400.0,8728.008,74083.79258094155,0.11781265099871961,101  - One Family,1,False,False
177.0-0005-0001.0,115 HIBBERT ST,787300.0,8479.221,101181.97180965164,0.08380169755884492,101  - One Family,1,False,False
177.0-0005-0002.0,123 HIBBERT ST,1093900.0,11781.303,70675.47912250677,0.16669576416423917,111  - Apts. 4-8,1,False,False
177.0-0005-0004.0,127 HIBBERT ST,819000.0,8820.63,92641.39143380146,0.09521262433005376,101  - One Family,1,False,False
177.0-0005-0005.0,131 HIBBERT ST,803400.0,8652.618,94327.2084122566,0.09172982160336789,101  - One Family,1,False,False
177.0-0005-0006.0,135 HIBBERT ST,696700.0,7503.459,76467.20164771937,0.09812650179835357,101  - One Family,1,False,False
177.0-0005-0007.0,112 RUBLEE ST,932800.0,10046.256,103354.69173250977,0.09720174122332555,101  - One Family,1,False,False
177.0-0005-0008.0,118 RUBLEE ST,664000.0,7151.28,79617.1283972718,0.0898208732713481,101  - One Family,1,False,False
177.0-0005-0009.0,138 SYLVIA ST,854400.0,9201.888,91701.51690311187,0.10034608271226686,104  - Two Family,1,False,False
177.0-0005-0010.0,136 SYLVIA ST,926000.0,9973.02,114468.21502695592,0.08712479702467162,101  - One Family,1,False,False
177.0-0005-0011.0,132 SYLVIA ST #1 | 132 SYLVIA ST #2,1310800.0,14117.316,146788.13691001077,0.09617477472757008,102  - Condo,2,False,False
177.0-0005-0012.0,128 SYLVIA ST,725200.0,7810.404,87711.5994799062,0.08904642084185549,101  - One Family,1,False,False
177.0-0005-0013.0,122 SYLVIA ST,1028700.0,11079.099,69650.41801484031,0.1590672291103751,104  - Two Family,1,False,False
177.0-0005-0015.0,116 SYLVIA ST,791000.0,8519.07,95977.45102636516,0.08876116117795,101  - One Family,1,False,False
177.0-0006-0001.0,0LOT LANCASTER RD,89400.0,0.0,0.0,0.10408876824870306,930  - Vacant-Sel,1,True,False
177.0-0006-0003.0,0LOT LANCASTER RD,89400.0,0.0,0.0,0.10562182416033232,930  - Vacant-Sel,1,True,False
177.0-0006-0005.0,130 HIBBERT ST,810600.0,8730.162,61726.56459709781,0.14143281838190078,101  - One Family,1,False,False
177.0-0006-0007.B,0LOT LANCASTER RD,88700.0,0.0,0.0,0.06340158151901161,930  - Vacant-Sel,1,True,False
177.0-0006-0010.A,146 HIBBERT ST,1158700.0,12479.199,80384.50719543391,0.15524383286520738,104  - Two Family,1,False,False
177.0-0006-0011.0,152 HIBBERT ST,796200.0,8575.074,74983.74753760846,0.11435910155996312,101  - One Family,1,False,False
177.0-0006-0012.0,63 PIEDMONT ST,798700.0,8601.999,70544.39346781159,0.12193738690127048,101  - One Family,1,False,False
177.0-0006-0012.A,61 PIEDMONT ST,998600.0,10754.922,89315.9203443072,0.12041438926610686,101  - One Family,1,False,False
177.0-0006-0013.0,57 PIEDMONT ST,1097900.0,11824.383,75438.11360189051,0.15674282448790813,101  - One Family,1,False,False
177.0-0006-0015.0,103 WILLIAMS ST,899000.0,9682.23,86904.2760141579,0.11141258455939074,101  - One Family,1,False,False
177.0-0006-0016.0,93 WILLIAMS ST,1136700.0,12242.259,90520.52833105999,0.13524290264001207,101  - One Family,1,False,False
177.0-0006-0017.0,89-91 WILLIAMS ST,1123900.0,12104.403,73622.67605702273,0.16441134237805777,104  - Two Family,1,False,False
177.0-0006-0018.0,85-87 WILLIAMS ST,1024500.0,11033.865,84614.17037199895,0.13040209401676525,104  - Two Family,1,False,False
177.0-0006-0019.0,83 WILLIAMS ST,1003300.0,10805.541,78737.57215791487,0.13723487661428743,101  - One Family,1,False,False
177.0-0006-0021.A,90 LANCASTER RD,1270200.0,13680.054,95587.59876102472,0.14311536409865294,101  - One Family,1,False,False
177.0-0006-0024.A,104 LANCASTER RD,880400.0,9481.908,58988.98004804482,0.1607403279778233,101  - One Family,1,False,False
177.0-0006-0027.0,80 RUBLEE ST,758100.0,8164.737,61949.869023008934,0.1317958718680667,101  - One Family,1,False,False
177.0-0007-0001.0,192 SYLVIA ST,1319100.0,14206.707,99314.24269726945,0.14304803232810231,101  - One Family,1,False,False
177.0-0007-0002.0,190 SYLVIA ST,784000.0,8443.68,53784.59447534839,0.15699067888054957,101  - One Family,1,False,False
177.0-0007-0003.0,26 UDINE ST,956700.0,10303.659,48124.3734083343,0.2141047928577411,101  - One Family,1,False,False
177.0-0007-0005.0,20 UDINE ST,979300.0,10547.061,68645.08151609346,0.15364627395084818,101  - One Family,1,False,False
177.0-0007-0007.A,10 UDINE ST,948500.0,10215.345,59835.33885083139,0.17072427759566472,101  - One Family,1,False,False
177.0-0007-0008.0,2 UDINE ST,1394200.0,15015.534,113070.36629478876,0.1327981370543419,101  - One Family,1,False,False
177.0-0008-0001.0,391 APPLETON ST,977700.0,10529.829,80926.09240468894,0.1301166124189371,101  - One Family,1,False,False
177.0-0008-0002.0,395 APPLETON ST,994700.0,10712.919,70987.19642589043,0.15091339761789474,101  - One Family,1,False,False
177.0-0008-0003.A,401 APPLETON ST,1447400.0,15588.498,84856.1146373387,0.18370506435066838,101  - One Family,1,False,False
177.0-0008-0004.A,405 APPLETON ST,966000.0,10403.82,67313.55841221145,0.15455756975867477,101  - One Family,1,False,False
177.0-0008-0005.0,3 UDINE ST,1336200.0,14390.874,91870.80664574695,0.1566425127352053,101  - One Family,1,False,False
177.0-0008-0006.0,7 UDINE ST,829600.0,8934.792,66259.64656212665,0.13484515030762384,101  - One Family,1,False,False
177.0-0008-0007.0,15 UDINE ST,826400.0,8900.328,76102.20473801465,0.11695230158757934,101  - One Family,1,False,False
177.0-0008-0008.0,19 UDINE ST,815300.0,8780.781,74289.57588869138,0.11819667692216079,101  - One Family,1,False,False
177.0-0008-0009.0,25 UDINE ST,1358000.0,14625.66,54134.49413408642,0.27017265486537134,101  - One Family,1,False,False
177.0-0008-0011.0,38 AVOLA ST,955300.0,10288.581,72886.20047321594,0.14115951899263599,101  - One Family,1,False,False
177.0-0008-0012.0,34 AVOLA ST,945000.0,10177.65,27999.310609429307,0.3634964496794603,101  - One Family,1,False,False
177.0-0008-0014.0,30 AVOLA ST,1065900.0,11479.743,42652.62929655589,0.2691450255078874,101  - One Family,1,False,False
177.0-0008-0016.0,26 AVOLA ST,832700.0,8968.179,61832.12788933214,0.1450407628870763,101  - One Family,1,False,False
177.0-0009-0001.A,23 AVOLA ST,866600.0,9333.282,56606.38714449233,0.1648803689975135,101  - One Family,1,False,False
177.0-0009-0002.0,27 AVOLA ST,1909700.0,20567.469,152321.74383057555,0.13502648067682832,101  - One Family,1,False,False
177.0-0009-0004.A,31 AVOLA ST,1563700.0,16841.049,103892.5061410182,0.16210070991203976,101  - One Family,1,False,False
177.0-0009-0005.A,35 AVOLA ST,1685000.0,18147.45,116059.4844922188,0.15636335177084726,101  - One Family,1,False,False
177.0-0009-0006.0,39 AVOLA ST,1147400.0,12357.498,70756.55862095606,0.17464809257046124,101  - One Family,1,False,False
177.0-0009-0008.A,53 AVOLA ST,1099500.0,11841.615,40899.5280856176,0.2895293797818691,101  - One Family,1,False,False
177.0-0009-0010.0,170 SYLVIA ST,869700.0,9366.669,47399.32598059413,0.19761186063774053,101  - One Family,1,False,False
177.0-0009-0012.0,72 PIEDMONT ST,873900.0,9411.903,45423.30203044273,0.20720428897247797,101  - One Family,1,False,False
177.0-0009-0014.0,68 PIEDMONT ST,734300.0,7908.411,62445.859926148434,0.12664428049117873,101  - One Family,1,False,False
177.0-0009-0015.0,64 PIEDMONT ST,786000.0,8465.22,64863.104830895914,0.1305090162129859,101  - One Family,1,False,False
177.0-0009-0016.0,60 PIEDMONT ST,726800.0,7827.636,70883.76192932608,0.11042918415933488,101  - One Family,1,False,False
177.0-0009-0017.0,56 PIEDMONT ST,1161500.0,12509.355,109974.63044028317,0.11374764297837443,101  - One Family,1,False,False
177.0-0009-0018.0,52 PIEDMONT ST,817400.0,8803.398,85813.51061360246,0.10258755220538147,101  - One Family,1,False,False
178.0-0001-0001.0,283 APPLETON ST,824900.0,8884.173,89289.35719989048,0.0994986779903809,101  - One Family,1,False,False
178.0-0001-0002.0,287 APPLETON ST,1085900.0,11695.143,113586.19110906847,0.1029627183181978,101  - One Family,1,False,False
178.0-0001-0003.0,291 APPLETON ST,715900.0,7710.243,77321.32364415943,0.09971690390975871,101  - One Family,1,False,False
178.0-0001-0004.0,295 APPLETON ST,961700.0,10357.509,101778.75749811166,0.10176493852552844,101  - One Family,1,False,False
178.0-0001-0005.0,299 APPLETON ST,746200.0,8036.574,86893.99334881373,0.09248710630364548,101  - One Family,1,False,False
178.0-0002-0001.0,280 APPLETON ST,1191500.0,12832.455,93252.33741763658,0.1376100090931665,101  - One Family,1,False,False
178.0-0002-0002.0,288 APPLETON ST,930000.0,10016.1,37270.73536508904,0.26873899594108724,101  - One Family,1,False,False
178.0-0002-0004.0,292 APPLETON ST,938000.0,10102.26,72675.88376659228,0.1390042951860713,101  - One Family,1,False,False
178.0-0002-0005.0,2 RHINECLIFF ST,719100.0,7744.707,56066.5467960871,0.13813418950461392,101  - One Family,1,False,False
178.0-0002-0006.A,4 RHINECLIFF ST,882600.0,9505.602,69309.16316283453,0.13714783971157748,101  - One Family,1,False,False
178.0-0002-0006.B,57 VALENTINE RD,927000.0,9983.79,84500.84678211265,0.1181501769531781,101  - One Family,1,False,False
178.0-0002-0007.A,53 VALENTINE RD,781400.0,8415.678,69993.21052838943,0.12023563337741991,101  - One Family,1,False,False
178.0-0002-0007.B,49 VALENTINE RD,1185200.0,12764.604,109058.08261238605,0.11704408966521007,101  - One Family,1,False,False
178.0-0003-0001.0,55 DOW AVE,932400.0,10041.948,49624.94908823642,0.20235684236460894,101  - One Family,1,False,False
178.0-0003-0002.A,59 DOW AVE,951100.0,10243.347,60804.106591025724,0.16846472342563534,101  - One Family,1,False,False
178.0-0003-0003.0,63 DOW AVE,871200.0,9382.824,69358.86499803654,0.1352793763315708,101  - One Family,1,False,False
178.0-0003-0004.0,67 DOW AVE,778700.0,8386.599,65286.87384395,0.1284576593458253,101  - One Family,1,False,False
178.0-0003-0005.0,71 DOW AVE,903700.0,9732.849,69772.08776408136,0.13949487985667625,101  - One Family,1,False,False
178.0-0003-0006.0,22 RHINECLIFF ST,924200.0,9953.634,98172.51193627555,0.10138921581695874,101  - One Family,1,False,False
178.0-0003-0007.0,20 RHINECLIFF ST,1047800.0,11284.806,64413.81642722635,0.17519232093241027,101  - One Family,1,False,False
178.0-0003-0009.0,14 RHINECLIFF ST,736800.0,7935.336,77263.5970417362,0.10270471870101383,101  - One Family,1,False,False
178.0-0003-0010.0,60 VALENTINE RD,984100.0,10598.757,97758.4293263452,0.10841783233462518,101  - One Family,1,False,False
178.0-0003-0011.A,56 VALENTINE RD,970100.0,10447.977,57239.39664706304,0.18253122171119335,101  - One Family,1,False,False
178.0-0003-0012.0,50 VALENTINE RD,1225500.0,13198.635,64589.34836034961,0.20434692925470718,101  - One Family,1,False,False
178.0-0004-0001.A,64 DOW AVE,1239100.0,13345.107,60410.39310677799,0.2209074682962573,104  - Two Family,1,False,False
178.0-0004-0002.A,66 DOW AVE,831100.0,8950.947,52611.512149585345,0.1701328594120355,101  - One Family,1,False,False
178.0-0004-0003.0,70 DOW AVE,1323700.0,14256.249,114044.63312010604,0.12500587366514687,101  - One Family,1,False,False
178.0-0004-0004.0,74 DOW AVE,857800.0,9238.506,67686.5453650869,0.1364895482576257,101  - One Family,1,False,False
178.0-0004-0005.0,78 DOW AVE,1305200.0,14057.004,68285.59919890025,0.20585605405694957,101  - One Family,1,False,False
178.0-0004-0006.A,0LOT GEORGE ST,15300.0,0.0,0.0,0.030903178829104122,930  - Vacant-Sel,1,True,False
178.0-0004-0013.A,,0.0,0.0,0.0,0.0015901807754020978,,1,False,False
178.0-0005-0001.0,316 APPLETON ST,894100.0,9629.457,72249.71771202836,0.13328020239997226,101  - One Family,1,False,False
178.0-0005-0002.0,310 APPLETON ST,862400.0,9288.048,73452.47381112135,0.12644976429090274,101  - One Family,1,False,False
